gysz;Megrendelésszám;Gyáriszám;Megnevezés ;Cikkszám;GYÉv
969282;4570000557;1400969282;G4_FLOG_RF1_MEMB_05;G00018;2014
969283;4570000557;1400969283;G4_FLOG_RF1_MEMB_05;G00018;2014
969319;4570000557;1400969319;G4_FLOG_RF1_MEMB_05;G00018;2014
969330;4570000557;1400969330;G4_FLOG_RF1_MEMB_05;G00018;2014
969360;4570000557;1400969360;G4_FLOG_RF1_MEMB_05;G00018;2014
969405;4570000557;1400969405;G4_FLOG_RF1_MEMB_05;G00018;2014
969847;4570000557;1400969847;G4_FLOG_RF1_MEMB_05;G00018;2014
969852;4570000557;1400969852;G4_FLOG_RF1_MEMB_05;G00018;2014
969855;4570000557;1400969855;G4_FLOG_RF1_MEMB_05;G00018;2014
969856;4570000557;1400969856;G4_FLOG_RF1_MEMB_05;G00018;2014
969857;4570000557;1400969857;G4_FLOG_RF1_MEMB_05;G00018;2014
969859;4570000557;1400969859;G4_FLOG_RF1_MEMB_05;G00018;2014
969860;4570000557;1400969860;G4_FLOG_RF1_MEMB_05;G00018;2014
969875;4570000557;1400969875;G4_FLOG_RF1_MEMB_05;G00018;2014
969877;4570000557;1400969877;G4_FLOG_RF1_MEMB_05;G00018;2014
969879;4570000557;1400969879;G4_FLOG_RF1_MEMB_05;G00018;2014
969882;4570000557;1400969882;G4_FLOG_RF1_MEMB_05;G00018;2014
969883;4570000557;1400969883;G4_FLOG_RF1_MEMB_05;G00018;2014
969885;4570000557;1400969885;G4_FLOG_RF1_MEMB_05;G00018;2014
969886;4570000557;1400969886;G4_FLOG_RF1_MEMB_05;G00018;2014
969891;4570000557;1400969891;G4_FLOG_RF1_MEMB_05;G00018;2014
969895;4570000557;1400969895;G4_FLOG_RF1_MEMB_05;G00018;2014
969896;4570000557;1400969896;G4_FLOG_RF1_MEMB_05;G00018;2014
969898;4570000557;1400969898;G4_FLOG_RF1_MEMB_05;G00018;2014
969899;4570000557;1400969899;G4_FLOG_RF1_MEMB_05;G00018;2014
969900;4570000557;1400969900;G4_FLOG_RF1_MEMB_05;G00018;2014
969905;4570000557;1400969905;G4_FLOG_RF1_MEMB_05;G00018;2014
969909;4570000557;1400969909;G4_FLOG_RF1_MEMB_05;G00018;2014
969912;4570000557;1400969912;G4_FLOG_RF1_MEMB_05;G00018;2014
969916;4570000557;1400969916;G4_FLOG_RF1_MEMB_05;G00018;2014
969918;4570000557;1400969918;G4_FLOG_RF1_MEMB_05;G00018;2014
969920;4570000557;1400969920;G4_FLOG_RF1_MEMB_05;G00018;2014
969921;4570000557;1400969921;G4_FLOG_RF1_MEMB_05;G00018;2014
969922;4570000557;1400969922;G4_FLOG_RF1_MEMB_05;G00018;2014
969924;4570000557;1400969924;G4_FLOG_RF1_MEMB_05;G00018;2014
969938;4570000557;1400969938;G4_FLOG_RF1_MEMB_05;G00018;2014
969947;4570000557;1400969947;G4_FLOG_RF1_MEMB_05;G00018;2014
969948;4570000557;1400969948;G4_FLOG_RF1_MEMB_05;G00018;2014
969949;4570000557;1400969949;G4_FLOG_RF1_MEMB_05;G00018;2014
969953;4570000557;1400969953;G4_FLOG_RF1_MEMB_05;G00018;2014
969954;4570000557;1400969954;G4_FLOG_RF1_MEMB_05;G00018;2014
969959;4570000557;1400969959;G4_FLOG_RF1_MEMB_05;G00018;2014
969960;4570000557;1400969960;G4_FLOG_RF1_MEMB_05;G00018;2014
969961;4570000557;1400969961;G4_FLOG_RF1_MEMB_05;G00018;2014
969964;4570000557;1400969964;G4_FLOG_RF1_MEMB_05;G00018;2014
969965;4570000557;1400969965;G4_FLOG_RF1_MEMB_05;G00018;2014
969966;4570000557;1400969966;G4_FLOG_RF1_MEMB_05;G00018;2014
969968;4570000557;1400969968;G4_FLOG_RF1_MEMB_05;G00018;2014
969971;4570000557;1400969971;G4_FLOG_RF1_MEMB_05;G00018;2014
969972;4570000557;1400969972;G4_FLOG_RF1_MEMB_05;G00018;2014
969973;4570000557;1400969973;G4_FLOG_RF1_MEMB_05;G00018;2014
969974;4570000557;1400969974;G4_FLOG_RF1_MEMB_05;G00018;2014
969975;4570000557;1400969975;G4_FLOG_RF1_MEMB_05;G00018;2014
969976;4570000557;1400969976;G4_FLOG_RF1_MEMB_05;G00018;2014
969977;4570000557;1400969977;G4_FLOG_RF1_MEMB_05;G00018;2014
969978;4570000557;1400969978;G4_FLOG_RF1_MEMB_05;G00018;2014
969979;4570000557;1400969979;G4_FLOG_RF1_MEMB_05;G00018;2014
969980;4570000557;1400969980;G4_FLOG_RF1_MEMB_05;G00018;2014
969981;4570000557;1400969981;G4_FLOG_RF1_MEMB_05;G00018;2014
969982;4570000557;1400969982;G4_FLOG_RF1_MEMB_05;G00018;2014
969983;4570000557;1400969983;G4_FLOG_RF1_MEMB_05;G00018;2014
969984;4570000557;1400969984;G4_FLOG_RF1_MEMB_05;G00018;2014
969985;4570000557;1400969985;G4_FLOG_RF1_MEMB_05;G00018;2014
969986;4570000557;1400969986;G4_FLOG_RF1_MEMB_05;G00018;2014
969993;4570000557;1400969993;G4_FLOG_RF1_MEMB_05;G00018;2014
969995;4570000557;1400969995;G4_FLOG_RF1_MEMB_05;G00018;2014
969997;4570000557;1400969997;G4_FLOG_RF1_MEMB_05;G00018;2014
969999;4570000557;1400969999;G4_FLOG_RF1_MEMB_05;G00018;2014
970003;4570000557;1400970003;G4_FLOG_RF1_MEMB_05;G00018;2014
970005;4570000557;1400970005;G4_FLOG_RF1_MEMB_05;G00018;2014
970006;4570000557;1400970006;G4_FLOG_RF1_MEMB_05;G00018;2014
970007;4570000557;1400970007;G4_FLOG_RF1_MEMB_05;G00018;2014
970008;4570000557;1400970008;G4_FLOG_RF1_MEMB_05;G00018;2014
970014;4570000557;1400970014;G4_FLOG_RF1_MEMB_05;G00018;2014
970015;4570000557;1400970015;G4_FLOG_RF1_MEMB_05;G00018;2014
970019;4570000557;1400970019;G4_FLOG_RF1_MEMB_05;G00018;2014
970020;4570000557;1400970020;G4_FLOG_RF1_MEMB_05;G00018;2014
970024;4570000557;1400970024;G4_FLOG_RF1_MEMB_05;G00018;2014
970025;4570000557;1400970025;G4_FLOG_RF1_MEMB_05;G00018;2014
970027;4570000557;1400970027;G4_FLOG_RF1_MEMB_05;G00018;2014
970028;4570000557;1400970028;G4_FLOG_RF1_MEMB_05;G00018;2014
970029;4570000557;1400970029;G4_FLOG_RF1_MEMB_05;G00018;2014
970030;4570000557;1400970030;G4_FLOG_RF1_MEMB_05;G00018;2014
970042;4570000557;1400970042;G4_FLOG_RF1_MEMB_05;G00018;2014
970045;4570000557;1400970045;G4_FLOG_RF1_MEMB_05;G00018;2014
970053;4570000557;1400970053;G4_FLOG_RF1_MEMB_05;G00018;2014
969443;4570000557;1400969443;G4_FLOG_RF1_MEMB_05;G00018;2014
969519;4570000557;1400969519;G4_FLOG_RF1_MEMB_05;G00018;2014
969541;4570000557;1400969541;G4_FLOG_RF1_MEMB_05;G00018;2014
969578;4570000557;1400969578;G4_FLOG_RF1_MEMB_05;G00018;2014
969579;4570000557;1400969579;G4_FLOG_RF1_MEMB_05;G00018;2014
969580;4570000557;1400969580;G4_FLOG_RF1_MEMB_05;G00018;2014
969595;4570000557;1400969595;G4_FLOG_RF1_MEMB_05;G00018;2014
969601;4570000557;1400969601;G4_FLOG_RF1_MEMB_05;G00018;2014
969604;4570000557;1400969604;G4_FLOG_RF1_MEMB_05;G00018;2014
969608;4570000557;1400969608;G4_FLOG_RF1_MEMB_05;G00018;2014
969612;4570000557;1400969612;G4_FLOG_RF1_MEMB_05;G00018;2014
969618;4570000557;1400969618;G4_FLOG_RF1_MEMB_05;G00018;2014
969619;4570000557;1400969619;G4_FLOG_RF1_MEMB_05;G00018;2014
969667;4570000557;1400969667;G4_FLOG_RF1_MEMB_05;G00018;2014
969713;4570000557;1400969713;G4_FLOG_RF1_MEMB_05;G00018;2014
969734;4570000557;1400969734;G4_FLOG_RF1_MEMB_05;G00018;2014
969737;4570000557;1400969737;G4_FLOG_RF1_MEMB_05;G00018;2014
969742;4570000557;1400969742;G4_FLOG_RF1_MEMB_05;G00018;2014
969747;4570000557;1400969747;G4_FLOG_RF1_MEMB_05;G00018;2014
969748;4570000557;1400969748;G4_FLOG_RF1_MEMB_05;G00018;2014
969752;4570000557;1400969752;G4_FLOG_RF1_MEMB_05;G00018;2014
969758;4570000557;1400969758;G4_FLOG_RF1_MEMB_05;G00018;2014
969765;4570000557;1400969765;G4_FLOG_RF1_MEMB_05;G00018;2014
969766;4570000557;1400969766;G4_FLOG_RF1_MEMB_05;G00018;2014
969768;4570000557;1400969768;G4_FLOG_RF1_MEMB_05;G00018;2014
969770;4570000557;1400969770;G4_FLOG_RF1_MEMB_05;G00018;2014
969771;4570000557;1400969771;G4_FLOG_RF1_MEMB_05;G00018;2014
969772;4570000557;1400969772;G4_FLOG_RF1_MEMB_05;G00018;2014
969775;4570000557;1400969775;G4_FLOG_RF1_MEMB_05;G00018;2014
969776;4570000557;1400969776;G4_FLOG_RF1_MEMB_05;G00018;2014
969777;4570000557;1400969777;G4_FLOG_RF1_MEMB_05;G00018;2014
969778;4570000557;1400969778;G4_FLOG_RF1_MEMB_05;G00018;2014
969779;4570000557;1400969779;G4_FLOG_RF1_MEMB_05;G00018;2014
969780;4570000557;1400969780;G4_FLOG_RF1_MEMB_05;G00018;2014
969781;4570000557;1400969781;G4_FLOG_RF1_MEMB_05;G00018;2014
969782;4570000557;1400969782;G4_FLOG_RF1_MEMB_05;G00018;2014
969783;4570000557;1400969783;G4_FLOG_RF1_MEMB_05;G00018;2014
969784;4570000557;1400969784;G4_FLOG_RF1_MEMB_05;G00018;2014
969785;4570000557;1400969785;G4_FLOG_RF1_MEMB_05;G00018;2014
969786;4570000557;1400969786;G4_FLOG_RF1_MEMB_05;G00018;2014
969789;4570000557;1400969789;G4_FLOG_RF1_MEMB_05;G00018;2014
969790;4570000557;1400969790;G4_FLOG_RF1_MEMB_05;G00018;2014
969792;4570000557;1400969792;G4_FLOG_RF1_MEMB_05;G00018;2014
969793;4570000557;1400969793;G4_FLOG_RF1_MEMB_05;G00018;2014
969797;4570000557;1400969797;G4_FLOG_RF1_MEMB_05;G00018;2014
969799;4570000557;1400969799;G4_FLOG_RF1_MEMB_05;G00018;2014
969800;4570000557;1400969800;G4_FLOG_RF1_MEMB_05;G00018;2014
969802;4570000557;1400969802;G4_FLOG_RF1_MEMB_05;G00018;2014
969803;4570000557;1400969803;G4_FLOG_RF1_MEMB_05;G00018;2014
969805;4570000557;1400969805;G4_FLOG_RF1_MEMB_05;G00018;2014
969806;4570000557;1400969806;G4_FLOG_RF1_MEMB_05;G00018;2014
969809;4570000557;1400969809;G4_FLOG_RF1_MEMB_05;G00018;2014
969810;4570000557;1400969810;G4_FLOG_RF1_MEMB_05;G00018;2014
969811;4570000557;1400969811;G4_FLOG_RF1_MEMB_05;G00018;2014
969812;4570000557;1400969812;G4_FLOG_RF1_MEMB_05;G00018;2014
969815;4570000557;1400969815;G4_FLOG_RF1_MEMB_05;G00018;2014
969816;4570000557;1400969816;G4_FLOG_RF1_MEMB_05;G00018;2014
969817;4570000557;1400969817;G4_FLOG_RF1_MEMB_05;G00018;2014
969818;4570000557;1400969818;G4_FLOG_RF1_MEMB_05;G00018;2014
969819;4570000557;1400969819;G4_FLOG_RF1_MEMB_05;G00018;2014
969821;4570000557;1400969821;G4_FLOG_RF1_MEMB_05;G00018;2014
969823;4570000557;1400969823;G4_FLOG_RF1_MEMB_05;G00018;2014
969824;4570000557;1400969824;G4_FLOG_RF1_MEMB_05;G00018;2014
969826;4570000557;1400969826;G4_FLOG_RF1_MEMB_05;G00018;2014
969827;4570000557;1400969827;G4_FLOG_RF1_MEMB_05;G00018;2014
969828;4570000557;1400969828;G4_FLOG_RF1_MEMB_05;G00018;2014
969829;4570000557;1400969829;G4_FLOG_RF1_MEMB_05;G00018;2014
969830;4570000557;1400969830;G4_FLOG_RF1_MEMB_05;G00018;2014
969831;4570000557;1400969831;G4_FLOG_RF1_MEMB_05;G00018;2014
969832;4570000557;1400969832;G4_FLOG_RF1_MEMB_05;G00018;2014
969833;4570000557;1400969833;G4_FLOG_RF1_MEMB_05;G00018;2014
969834;4570000557;1400969834;G4_FLOG_RF1_MEMB_05;G00018;2014
969835;4570000557;1400969835;G4_FLOG_RF1_MEMB_05;G00018;2014
969836;4570000557;1400969836;G4_FLOG_RF1_MEMB_05;G00018;2014
969837;4570000557;1400969837;G4_FLOG_RF1_MEMB_05;G00018;2014
969838;4570000557;1400969838;G4_FLOG_RF1_MEMB_05;G00018;2014
969839;4570000557;1400969839;G4_FLOG_RF1_MEMB_05;G00018;2014
969840;4570000557;1400969840;G4_FLOG_RF1_MEMB_05;G00018;2014
969841;4570000557;1400969841;G4_FLOG_RF1_MEMB_05;G00018;2014
969844;4570000557;1400969844;G4_FLOG_RF1_MEMB_05;G00018;2014
969845;4570000557;1400969845;G4_FLOG_RF1_MEMB_05;G00018;2014
969846;4570000557;1400969846;G4_FLOG_RF1_MEMB_05;G00018;2014
971058;4570000557;1400971058;G4_FLOG_RF1_MEMB_05;G00018;2014
971062;4570000557;1400971062;G4_FLOG_RF1_MEMB_05;G00018;2014
971064;4570000557;1400971064;G4_FLOG_RF1_MEMB_05;G00018;2014
971067;4570000557;1400971067;G4_FLOG_RF1_MEMB_05;G00018;2014
971068;4570000557;1400971068;G4_FLOG_RF1_MEMB_05;G00018;2014
971069;4570000557;1400971069;G4_FLOG_RF1_MEMB_05;G00018;2014
971070;4570000557;1400971070;G4_FLOG_RF1_MEMB_05;G00018;2014
971072;4570000557;1400971072;G4_FLOG_RF1_MEMB_05;G00018;2014
971073;4570000557;1400971073;G4_FLOG_RF1_MEMB_05;G00018;2014
971074;4570000557;1400971074;G4_FLOG_RF1_MEMB_05;G00018;2014
971075;4570000557;1400971075;G4_FLOG_RF1_MEMB_05;G00018;2014
971076;4570000557;1400971076;G4_FLOG_RF1_MEMB_05;G00018;2014
971077;4570000557;1400971077;G4_FLOG_RF1_MEMB_05;G00018;2014
971078;4570000557;1400971078;G4_FLOG_RF1_MEMB_05;G00018;2014
971079;4570000557;1400971079;G4_FLOG_RF1_MEMB_05;G00018;2014
971081;4570000557;1400971081;G4_FLOG_RF1_MEMB_05;G00018;2014
971082;4570000557;1400971082;G4_FLOG_RF1_MEMB_05;G00018;2014
971083;4570000557;1400971083;G4_FLOG_RF1_MEMB_05;G00018;2014
971084;4570000557;1400971084;G4_FLOG_RF1_MEMB_05;G00018;2014
971085;4570000557;1400971085;G4_FLOG_RF1_MEMB_05;G00018;2014
971086;4570000557;1400971086;G4_FLOG_RF1_MEMB_05;G00018;2014
971087;4570000557;1400971087;G4_FLOG_RF1_MEMB_05;G00018;2014
971090;4570000557;1400971090;G4_FLOG_RF1_MEMB_05;G00018;2014
971095;4570000557;1400971095;G4_FLOG_RF1_MEMB_05;G00018;2014
971099;4570000557;1400971099;G4_FLOG_RF1_MEMB_05;G00018;2014
971100;4570000557;1400971100;G4_FLOG_RF1_MEMB_05;G00018;2014
971102;4570000557;1400971102;G4_FLOG_RF1_MEMB_05;G00018;2014
971103;4570000557;1400971103;G4_FLOG_RF1_MEMB_05;G00018;2014
971104;4570000557;1400971104;G4_FLOG_RF1_MEMB_05;G00018;2014
971108;4570000557;1400971108;G4_FLOG_RF1_MEMB_05;G00018;2014
971136;4570000557;1400971136;G4_FLOG_RF1_MEMB_05;G00018;2014
971145;4570000557;1400971145;G4_FLOG_RF1_MEMB_05;G00018;2014
971150;4570000557;1400971150;G4_FLOG_RF1_MEMB_05;G00018;2014
971213;4570000557;1400971213;G4_FLOG_RF1_MEMB_05;G00018;2014
971217;4570000557;1400971217;G4_FLOG_RF1_MEMB_05;G00018;2014
971223;4570000557;1400971223;G4_FLOG_RF1_MEMB_05;G00018;2014
971309;4570000557;1400971309;G4_FLOG_RF1_MEMB_05;G00018;2014
971310;4570000557;1400971310;G4_FLOG_RF1_MEMB_05;G00018;2014
971317;4570000557;1400971317;G4_FLOG_RF1_MEMB_05;G00018;2014
971321;4570000557;1400971321;G4_FLOG_RF1_MEMB_05;G00018;2014
971323;4570000557;1400971323;G4_FLOG_RF1_MEMB_05;G00018;2014
971329;4570000557;1400971329;G4_FLOG_RF1_MEMB_05;G00018;2014
971330;4570000557;1400971330;G4_FLOG_RF1_MEMB_05;G00018;2014
971411;4570000557;1400971411;G4_FLOG_RF1_MEMB_05;G00018;2014
971417;4570000557;1400971417;G4_FLOG_RF1_MEMB_05;G00018;2014
971435;4570000557;1400971435;G4_FLOG_RF1_MEMB_05;G00018;2014
971438;4570000557;1400971438;G4_FLOG_RF1_MEMB_05;G00018;2014
971439;4570000557;1400971439;G4_FLOG_RF1_MEMB_05;G00018;2014
971441;4570000557;1400971441;G4_FLOG_RF1_MEMB_05;G00018;2014
971449;4570000557;1400971449;G4_FLOG_RF1_MEMB_05;G00018;2014
971462;4570000557;1400971462;G4_FLOG_RF1_MEMB_05;G00018;2014
971471;4570000557;1400971471;G4_FLOG_RF1_MEMB_05;G00018;2014
971552;4570000557;1400971552;G4_FLOG_RF1_MEMB_05;G00018;2014
971559;4570000557;1400971559;G4_FLOG_RF1_MEMB_05;G00018;2014
971567;4570000557;1400971567;G4_FLOG_RF1_MEMB_05;G00018;2014
971590;4570000557;1400971590;G4_FLOG_RF1_MEMB_05;G00018;2014
971601;4570000557;1400971601;G4_FLOG_RF1_MEMB_05;G00018;2014
971338;4570000557;1400971338;G4_FLOG_RF1_MEMB_05;G00018;2014
971352;4570000557;1400971352;G4_FLOG_RF1_MEMB_05;G00018;2014
971356;4570000557;1400971356;G4_FLOG_RF1_MEMB_05;G00018;2014
971373;4570000557;1400971373;G4_FLOG_RF1_MEMB_05;G00018;2014
971389;4570000557;1400971389;G4_FLOG_RF1_MEMB_05;G00018;2014
971396;4570000557;1400971396;G4_FLOG_RF1_MEMB_05;G00018;2014
971401;4570000557;1400971401;G4_FLOG_RF1_MEMB_05;G00018;2014
971402;4570000557;1400971402;G4_FLOG_RF1_MEMB_05;G00018;2014
971406;4570000557;1400971406;G4_FLOG_RF1_MEMB_05;G00018;2014
971618;4570000557;1400971618;G4_FLOG_RF1_MEMB_05;G00018;2014
971620;4570000557;1400971620;G4_FLOG_RF1_MEMB_05;G00018;2014
971621;4570000557;1400971621;G4_FLOG_RF1_MEMB_05;G00018;2014
971624;4570000557;1400971624;G4_FLOG_RF1_MEMB_05;G00018;2014
971626;4570000557;1400971626;G4_FLOG_RF1_MEMB_05;G00018;2014
971627;4570000557;1400971627;G4_FLOG_RF1_MEMB_05;G00018;2014
971630;4570000557;1400971630;G4_FLOG_RF1_MEMB_05;G00018;2014
971632;4570000557;1400971632;G4_FLOG_RF1_MEMB_05;G00018;2014
971636;4570000557;1400971636;G4_FLOG_RF1_MEMB_05;G00018;2014
971637;4570000557;1400971637;G4_FLOG_RF1_MEMB_05;G00018;2014
971643;4570000557;1400971643;G4_FLOG_RF1_MEMB_05;G00018;2014
971650;4570000557;1400971650;G4_FLOG_RF1_MEMB_05;G00018;2014
971652;4570000557;1400971652;G4_FLOG_RF1_MEMB_05;G00018;2014
971653;4570000557;1400971653;G4_FLOG_RF1_MEMB_05;G00018;2014
971657;4570000557;1400971657;G4_FLOG_RF1_MEMB_05;G00018;2014
971660;4570000557;1400971660;G4_FLOG_RF1_MEMB_05;G00018;2014
971667;4570000557;1400971667;G4_FLOG_RF1_MEMB_05;G00018;2014
971677;4570000557;1400971677;G4_FLOG_RF1_MEMB_05;G00018;2014
971680;4570000557;1400971680;G4_FLOG_RF1_MEMB_05;G00018;2014
971683;4570000557;1400971683;G4_FLOG_RF1_MEMB_05;G00018;2014
971684;4570000557;1400971684;G4_FLOG_RF1_MEMB_05;G00018;2014
971685;4570000557;1400971685;G4_FLOG_RF1_MEMB_05;G00018;2014
971713;4570000557;1400971713;G4_FLOG_RF1_MEMB_05;G00018;2014
971759;4570000557;1400971759;G4_FLOG_RF1_MEMB_05;G00018;2014
971761;4570000557;1400971761;G4_FLOG_RF1_MEMB_05;G00018;2014
971764;4570000557;1400971764;G4_FLOG_RF1_MEMB_05;G00018;2014
971781;4570000557;1400971781;G4_FLOG_RF1_MEMB_05;G00018;2014
971793;4570000557;1400971793;G4_FLOG_RF1_MEMB_05;G00018;2014
971799;4570000557;1400971799;G4_FLOG_RF1_MEMB_05;G00018;2014
971804;4570000557;1400971804;G4_FLOG_RF1_MEMB_05;G00018;2014
971838;4570000557;1400971838;G4_FLOG_RF1_MEMB_05;G00018;2014
971840;4570000557;1400971840;G4_FLOG_RF1_MEMB_05;G00018;2014
971987;4570000557;1400971987;G4_FLOG_RF1_MEMB_05;G00018;2014
972066;4570000557;1400972066;G4_FLOG_RF1_MEMB_05;G00018;2014
972083;4570000557;1400972083;G4_FLOG_RF1_MEMB_05;G00018;2014
972107;4570000557;1400972107;G4_FLOG_RF1_MEMB_05;G00018;2014
972108;4570000557;1400972108;G4_FLOG_RF1_MEMB_05;G00018;2014
972109;4570000557;1400972109;G4_FLOG_RF1_MEMB_05;G00018;2014
972110;4570000557;1400972110;G4_FLOG_RF1_MEMB_05;G00018;2014
972111;4570000557;1400972111;G4_FLOG_RF1_MEMB_05;G00018;2014
972112;4570000557;1400972112;G4_FLOG_RF1_MEMB_05;G00018;2014
972114;4570000557;1400972114;G4_FLOG_RF1_MEMB_05;G00018;2014
972115;4570000557;1400972115;G4_FLOG_RF1_MEMB_05;G00018;2014
972116;4570000557;1400972116;G4_FLOG_RF1_MEMB_05;G00018;2014
972118;4570000557;1400972118;G4_FLOG_RF1_MEMB_05;G00018;2014
972119;4570000557;1400972119;G4_FLOG_RF1_MEMB_05;G00018;2014
972122;4570000557;1400972122;G4_FLOG_RF1_MEMB_05;G00018;2014
972124;4570000557;1400972124;G4_FLOG_RF1_MEMB_05;G00018;2014
972125;4570000557;1400972125;G4_FLOG_RF1_MEMB_05;G00018;2014
972126;4570000557;1400972126;G4_FLOG_RF1_MEMB_05;G00018;2014
972127;4570000557;1400972127;G4_FLOG_RF1_MEMB_05;G00018;2014
972130;4570000557;1400972130;G4_FLOG_RF1_MEMB_05;G00018;2014
972131;4570000557;1400972131;G4_FLOG_RF1_MEMB_05;G00018;2014
972134;4570000557;1400972134;G4_FLOG_RF1_MEMB_05;G00018;2014
972135;4570000557;1400972135;G4_FLOG_RF1_MEMB_05;G00018;2014
972136;4570000557;1400972136;G4_FLOG_RF1_MEMB_05;G00018;2014
972138;4570000557;1400972138;G4_FLOG_RF1_MEMB_05;G00018;2014
972139;4570000557;1400972139;G4_FLOG_RF1_MEMB_05;G00018;2014
972141;4570000557;1400972141;G4_FLOG_RF1_MEMB_05;G00018;2014
972143;4570000557;1400972143;G4_FLOG_RF1_MEMB_05;G00018;2014
972144;4570000557;1400972144;G4_FLOG_RF1_MEMB_05;G00018;2014
972147;4570000557;1400972147;G4_FLOG_RF1_MEMB_05;G00018;2014
972148;4570000557;1400972148;G4_FLOG_RF1_MEMB_05;G00018;2014
972149;4570000557;1400972149;G4_FLOG_RF1_MEMB_05;G00018;2014
972150;4570000557;1400972150;G4_FLOG_RF1_MEMB_05;G00018;2014
972151;4570000557;1400972151;G4_FLOG_RF1_MEMB_05;G00018;2014
972152;4570000557;1400972152;G4_FLOG_RF1_MEMB_05;G00018;2014
972153;4570000557;1400972153;G4_FLOG_RF1_MEMB_05;G00018;2014
972154;4570000557;1400972154;G4_FLOG_RF1_MEMB_05;G00018;2014
972155;4570000557;1400972155;G4_FLOG_RF1_MEMB_05;G00018;2014
972156;4570000557;1400972156;G4_FLOG_RF1_MEMB_05;G00018;2014
972157;4570000557;1400972157;G4_FLOG_RF1_MEMB_05;G00018;2014
972158;4570000557;1400972158;G4_FLOG_RF1_MEMB_05;G00018;2014
972159;4570000557;1400972159;G4_FLOG_RF1_MEMB_05;G00018;2014
972161;4570000557;1400972161;G4_FLOG_RF1_MEMB_05;G00018;2014
972162;4570000557;1400972162;G4_FLOG_RF1_MEMB_05;G00018;2014
972163;4570000557;1400972163;G4_FLOG_RF1_MEMB_05;G00018;2014
972164;4570000557;1400972164;G4_FLOG_RF1_MEMB_05;G00018;2014
972165;4570000557;1400972165;G4_FLOG_RF1_MEMB_05;G00018;2014
972166;4570000557;1400972166;G4_FLOG_RF1_MEMB_05;G00018;2014
972167;4570000557;1400972167;G4_FLOG_RF1_MEMB_05;G00018;2014
972168;4570000557;1400972168;G4_FLOG_RF1_MEMB_05;G00018;2014
972169;4570000557;1400972169;G4_FLOG_RF1_MEMB_05;G00018;2014
972170;4570000557;1400972170;G4_FLOG_RF1_MEMB_05;G00018;2014
972171;4570000557;1400972171;G4_FLOG_RF1_MEMB_05;G00018;2014
972172;4570000557;1400972172;G4_FLOG_RF1_MEMB_05;G00018;2014
972173;4570000557;1400972173;G4_FLOG_RF1_MEMB_05;G00018;2014
972175;4570000557;1400972175;G4_FLOG_RF1_MEMB_05;G00018;2014
972176;4570000557;1400972176;G4_FLOG_RF1_MEMB_05;G00018;2014
972177;4570000557;1400972177;G4_FLOG_RF1_MEMB_05;G00018;2014
972178;4570000557;1400972178;G4_FLOG_RF1_MEMB_05;G00018;2014
972180;4570000557;1400972180;G4_FLOG_RF1_MEMB_05;G00018;2014
972181;4570000557;1400972181;G4_FLOG_RF1_MEMB_05;G00018;2014
972182;4570000557;1400972182;G4_FLOG_RF1_MEMB_05;G00018;2014
972183;4570000557;1400972183;G4_FLOG_RF1_MEMB_05;G00018;2014
972185;4570000557;1400972185;G4_FLOG_RF1_MEMB_05;G00018;2014
972186;4570000557;1400972186;G4_FLOG_RF1_MEMB_05;G00018;2014
972188;4570000557;1400972188;G4_FLOG_RF1_MEMB_05;G00018;2014
972189;4570000557;1400972189;G4_FLOG_RF1_MEMB_05;G00018;2014
972191;4570000557;1400972191;G4_FLOG_RF1_MEMB_05;G00018;2014
972192;4570000557;1400972192;G4_FLOG_RF1_MEMB_05;G00018;2014
972193;4570000557;1400972193;G4_FLOG_RF1_MEMB_05;G00018;2014
972196;4570000557;1400972196;G4_FLOG_RF1_MEMB_05;G00018;2014
972198;4570000557;1400972198;G4_FLOG_RF1_MEMB_05;G00018;2014
972201;4570000557;1400972201;G4_FLOG_RF1_MEMB_05;G00018;2014
972202;4570000557;1400972202;G4_FLOG_RF1_MEMB_05;G00018;2014
972204;4570000557;1400972204;G4_FLOG_RF1_MEMB_05;G00018;2014
972207;4570000557;1400972207;G4_FLOG_RF1_MEMB_05;G00018;2014
972212;4570000557;1400972212;G4_FLOG_RF1_MEMB_05;G00018;2014
972213;4570000557;1400972213;G4_FLOG_RF1_MEMB_05;G00018;2014
972214;4570000557;1400972214;G4_FLOG_RF1_MEMB_05;G00018;2014
972216;4570000557;1400972216;G4_FLOG_RF1_MEMB_05;G00018;2014
972218;4570000557;1400972218;G4_FLOG_RF1_MEMB_05;G00018;2014
972222;4570000557;1400972222;G4_FLOG_RF1_MEMB_05;G00018;2014
972223;4570000557;1400972223;G4_FLOG_RF1_MEMB_05;G00018;2014
972225;4570000557;1400972225;G4_FLOG_RF1_MEMB_05;G00018;2014
972227;4570000557;1400972227;G4_FLOG_RF1_MEMB_05;G00018;2014
972229;4570000557;1400972229;G4_FLOG_RF1_MEMB_05;G00018;2014
972242;4570000557;1400972242;G4_FLOG_RF1_MEMB_05;G00018;2014
972244;4570000557;1400972244;G4_FLOG_RF1_MEMB_05;G00018;2014
972273;4570000557;1400972273;G4_FLOG_RF1_MEMB_05;G00018;2014
972340;4570000557;1400972340;G4_FLOG_RF1_MEMB_05;G00018;2014
974511;4570000557;1400974511;G4_FLOG_RF1_MEMB_05;G00018;2014
