gysz;Megrendelésszám;Gyáriszám;Megnevezés ;Cikkszám;GYÉv;;
00945560;4570000557;1400945560;G4_FLOG_RF1_MEMB_05;G00018;2014;000945560;0000945560
00945561;4570000557;1400945561;G4_FLOG_RF1_MEMB_05;G00018;2014;000945561;0000945561
00945566;4570000557;1400945566;G4_FLOG_RF1_MEMB_05;G00018;2014;000945566;0000945566
00945570;4570000557;1400945570;G4_FLOG_RF1_MEMB_05;G00018;2014;000945570;0000945570
00945571;4570000557;1400945571;G4_FLOG_RF1_MEMB_05;G00018;2014;000945571;0000945571
00945573;4570000557;1400945573;G4_FLOG_RF1_MEMB_05;G00018;2014;000945573;0000945573
00945577;4570000557;1400945577;G4_FLOG_RF1_MEMB_05;G00018;2014;000945577;0000945577
00945579;4570000557;1400945579;G4_FLOG_RF1_MEMB_05;G00018;2014;000945579;0000945579
00945581;4570000557;1400945581;G4_FLOG_RF1_MEMB_05;G00018;2014;000945581;0000945581
00945584;4570000557;1400945584;G4_FLOG_RF1_MEMB_05;G00018;2014;000945584;0000945584
00945585;4570000557;1400945585;G4_FLOG_RF1_MEMB_05;G00018;2014;000945585;0000945585
00945586;4570000557;1400945586;G4_FLOG_RF1_MEMB_05;G00018;2014;000945586;0000945586
00945587;4570000557;1400945587;G4_FLOG_RF1_MEMB_05;G00018;2014;000945587;0000945587
00945588;4570000557;1400945588;G4_FLOG_RF1_MEMB_05;G00018;2014;000945588;0000945588
00945589;4570000557;1400945589;G4_FLOG_RF1_MEMB_05;G00018;2014;000945589;0000945589
00945592;4570000557;1400945592;G4_FLOG_RF1_MEMB_05;G00018;2014;000945592;0000945592
00945595;4570000557;1400945595;G4_FLOG_RF1_MEMB_05;G00018;2014;000945595;0000945595
00945597;4570000557;1400945597;G4_FLOG_RF1_MEMB_05;G00018;2014;000945597;0000945597
00945598;4570000557;1400945598;G4_FLOG_RF1_MEMB_05;G00018;2014;000945598;0000945598
00945602;4570000557;1400945602;G4_FLOG_RF1_MEMB_05;G00018;2014;000945602;0000945602
00945607;4570000557;1400945607;G4_FLOG_RF1_MEMB_05;G00018;2014;000945607;0000945607
00945610;4570000557;1400945610;G4_FLOG_RF1_MEMB_05;G00018;2014;000945610;0000945610
00945611;4570000557;1400945611;G4_FLOG_RF1_MEMB_05;G00018;2014;000945611;0000945611
00945612;4570000557;1400945612;G4_FLOG_RF1_MEMB_05;G00018;2014;000945612;0000945612
00945614;4570000557;1400945614;G4_FLOG_RF1_MEMB_05;G00018;2014;000945614;0000945614
00945616;4570000557;1400945616;G4_FLOG_RF1_MEMB_05;G00018;2014;000945616;0000945616
00945617;4570000557;1400945617;G4_FLOG_RF1_MEMB_05;G00018;2014;000945617;0000945617
00945618;4570000557;1400945618;G4_FLOG_RF1_MEMB_05;G00018;2014;000945618;0000945618
00945676;4570000557;1400945676;G4_FLOG_RF1_MEMB_05;G00018;2014;000945676;0000945676
00945691;4570000557;1400945691;G4_FLOG_RF1_MEMB_05;G00018;2014;000945691;0000945691
00945695;4570000557;1400945695;G4_FLOG_RF1_MEMB_05;G00018;2014;000945695;0000945695
00945698;4570000557;1400945698;G4_FLOG_RF1_MEMB_05;G00018;2014;000945698;0000945698
00945701;4570000557;1400945701;G4_FLOG_RF1_MEMB_05;G00018;2014;000945701;0000945701
00945704;4570000557;1400945704;G4_FLOG_RF1_MEMB_05;G00018;2014;000945704;0000945704
00945705;4570000557;1400945705;G4_FLOG_RF1_MEMB_05;G00018;2014;000945705;0000945705
00945710;4570000557;1400945710;G4_FLOG_RF1_MEMB_05;G00018;2014;000945710;0000945710
00945712;4570000557;1400945712;G4_FLOG_RF1_MEMB_05;G00018;2014;000945712;0000945712
00945713;4570000557;1400945713;G4_FLOG_RF1_MEMB_05;G00018;2014;000945713;0000945713
00945719;4570000557;1400945719;G4_FLOG_RF1_MEMB_05;G00018;2014;000945719;0000945719
00945720;4570000557;1400945720;G4_FLOG_RF1_MEMB_05;G00018;2014;000945720;0000945720
00945732;4570000557;1400945732;G4_FLOG_RF1_MEMB_05;G00018;2014;000945732;0000945732
00945735;4570000557;1400945735;G4_FLOG_RF1_MEMB_05;G00018;2014;000945735;0000945735
00945742;4570000557;1400945742;G4_FLOG_RF1_MEMB_05;G00018;2014;000945742;0000945742
00945743;4570000557;1400945743;G4_FLOG_RF1_MEMB_05;G00018;2014;000945743;0000945743
00945744;4570000557;1400945744;G4_FLOG_RF1_MEMB_05;G00018;2014;000945744;0000945744
00945745;4570000557;1400945745;G4_FLOG_RF1_MEMB_05;G00018;2014;000945745;0000945745
00945747;4570000557;1400945747;G4_FLOG_RF1_MEMB_05;G00018;2014;000945747;0000945747
00945748;4570000557;1400945748;G4_FLOG_RF1_MEMB_05;G00018;2014;000945748;0000945748
00945750;4570000557;1400945750;G4_FLOG_RF1_MEMB_05;G00018;2014;000945750;0000945750
00945754;4570000557;1400945754;G4_FLOG_RF1_MEMB_05;G00018;2014;000945754;0000945754
00945758;4570000557;1400945758;G4_FLOG_RF1_MEMB_05;G00018;2014;000945758;0000945758
00945759;4570000557;1400945759;G4_FLOG_RF1_MEMB_05;G00018;2014;000945759;0000945759
00945841;4570000557;1400945841;G4_FLOG_RF1_MEMB_05;G00018;2014;000945841;0000945841
00945844;4570000557;1400945844;G4_FLOG_RF1_MEMB_05;G00018;2014;000945844;0000945844
00945853;4570000557;1400945853;G4_FLOG_RF1_MEMB_05;G00018;2014;000945853;0000945853
00945869;4570000557;1400945869;G4_FLOG_RF1_MEMB_05;G00018;2014;000945869;0000945869
00945874;4570000557;1400945874;G4_FLOG_RF1_MEMB_05;G00018;2014;000945874;0000945874
00945875;4570000557;1400945875;G4_FLOG_RF1_MEMB_05;G00018;2014;000945875;0000945875
00945880;4570000557;1400945880;G4_FLOG_RF1_MEMB_05;G00018;2014;000945880;0000945880
00945912;4570000557;1400945912;G4_FLOG_RF1_MEMB_05;G00018;2014;000945912;0000945912
00945918;4570000557;1400945918;G4_FLOG_RF1_MEMB_05;G00018;2014;000945918;0000945918
00945933;4570000557;1400945933;G4_FLOG_RF1_MEMB_05;G00018;2014;000945933;0000945933
00945941;4570000557;1400945941;G4_FLOG_RF1_MEMB_05;G00018;2014;000945941;0000945941
00945942;4570000557;1400945942;G4_FLOG_RF1_MEMB_05;G00018;2014;000945942;0000945942
00945955;4570000557;1400945955;G4_FLOG_RF1_MEMB_05;G00018;2014;000945955;0000945955
00945956;4570000557;1400945956;G4_FLOG_RF1_MEMB_05;G00018;2014;000945956;0000945956
00945959;4570000557;1400945959;G4_FLOG_RF1_MEMB_05;G00018;2014;000945959;0000945959
00945962;4570000557;1400945962;G4_FLOG_RF1_MEMB_05;G00018;2014;000945962;0000945962
00945963;4570000557;1400945963;G4_FLOG_RF1_MEMB_05;G00018;2014;000945963;0000945963
00945970;4570000557;1400945970;G4_FLOG_RF1_MEMB_05;G00018;2014;000945970;0000945970
00945971;4570000557;1400945971;G4_FLOG_RF1_MEMB_05;G00018;2014;000945971;0000945971
00945972;4570000557;1400945972;G4_FLOG_RF1_MEMB_05;G00018;2014;000945972;0000945972
00945973;4570000557;1400945973;G4_FLOG_RF1_MEMB_05;G00018;2014;000945973;0000945973
00945974;4570000557;1400945974;G4_FLOG_RF1_MEMB_05;G00018;2014;000945974;0000945974
00945976;4570000557;1400945976;G4_FLOG_RF1_MEMB_05;G00018;2014;000945976;0000945976
00945979;4570000557;1400945979;G4_FLOG_RF1_MEMB_05;G00018;2014;000945979;0000945979
00945980;4570000557;1400945980;G4_FLOG_RF1_MEMB_05;G00018;2014;000945980;0000945980
00945981;4570000557;1400945981;G4_FLOG_RF1_MEMB_05;G00018;2014;000945981;0000945981
00945982;4570000557;1400945982;G4_FLOG_RF1_MEMB_05;G00018;2014;000945982;0000945982
00945983;4570000557;1400945983;G4_FLOG_RF1_MEMB_05;G00018;2014;000945983;0000945983
00945985;4570000557;1400945985;G4_FLOG_RF1_MEMB_05;G00018;2014;000945985;0000945985
00945987;4570000557;1400945987;G4_FLOG_RF1_MEMB_05;G00018;2014;000945987;0000945987
00945988;4570000557;1400945988;G4_FLOG_RF1_MEMB_05;G00018;2014;000945988;0000945988
00945991;4570000557;1400945991;G4_FLOG_RF1_MEMB_05;G00018;2014;000945991;0000945991
00945992;4570000557;1400945992;G4_FLOG_RF1_MEMB_05;G00018;2014;000945992;0000945992
00945994;4570000557;1400945994;G4_FLOG_RF1_MEMB_05;G00018;2014;000945994;0000945994
00945997;4570000557;1400945997;G4_FLOG_RF1_MEMB_05;G00018;2014;000945997;0000945997
00945998;4570000557;1400945998;G4_FLOG_RF1_MEMB_05;G00018;2014;000945998;0000945998
00946007;4570000557;1400946007;G4_FLOG_RF1_MEMB_05;G00018;2014;000946007;0000946007
00946010;4570000557;1400946010;G4_FLOG_RF1_MEMB_05;G00018;2014;000946010;0000946010
00946012;4570000557;1400946012;G4_FLOG_RF1_MEMB_05;G00018;2014;000946012;0000946012
00946016;4570000557;1400946016;G4_FLOG_RF1_MEMB_05;G00018;2014;000946016;0000946016
00946017;4570000557;1400946017;G4_FLOG_RF1_MEMB_05;G00018;2014;000946017;0000946017
00946018;4570000557;1400946018;G4_FLOG_RF1_MEMB_05;G00018;2014;000946018;0000946018
00946021;4570000557;1400946021;G4_FLOG_RF1_MEMB_05;G00018;2014;000946021;0000946021
00946022;4570000557;1400946022;G4_FLOG_RF1_MEMB_05;G00018;2014;000946022;0000946022
00946023;4570000557;1400946023;G4_FLOG_RF1_MEMB_05;G00018;2014;000946023;0000946023
00946024;4570000557;1400946024;G4_FLOG_RF1_MEMB_05;G00018;2014;000946024;0000946024
00946025;4570000557;1400946025;G4_FLOG_RF1_MEMB_05;G00018;2014;000946025;0000946025
00946027;4570000557;1400946027;G4_FLOG_RF1_MEMB_05;G00018;2014;000946027;0000946027
00946029;4570000557;1400946029;G4_FLOG_RF1_MEMB_05;G00018;2014;000946029;0000946029
00946031;4570000557;1400946031;G4_FLOG_RF1_MEMB_05;G00018;2014;000946031;0000946031
00946032;4570000557;1400946032;G4_FLOG_RF1_MEMB_05;G00018;2014;000946032;0000946032
00946035;4570000557;1400946035;G4_FLOG_RF1_MEMB_05;G00018;2014;000946035;0000946035
00946040;4570000557;1400946040;G4_FLOG_RF1_MEMB_05;G00018;2014;000946040;0000946040
00946041;4570000557;1400946041;G4_FLOG_RF1_MEMB_05;G00018;2014;000946041;0000946041
00946042;4570000557;1400946042;G4_FLOG_RF1_MEMB_05;G00018;2014;000946042;0000946042
00946045;4570000557;1400946045;G4_FLOG_RF1_MEMB_05;G00018;2014;000946045;0000946045
00946047;4570000557;1400946047;G4_FLOG_RF1_MEMB_05;G00018;2014;000946047;0000946047
00946053;4570000557;1400946053;G4_FLOG_RF1_MEMB_05;G00018;2014;000946053;0000946053
00946055;4570000557;1400946055;G4_FLOG_RF1_MEMB_05;G00018;2014;000946055;0000946055
00946057;4570000557;1400946057;G4_FLOG_RF1_MEMB_05;G00018;2014;000946057;0000946057
00946059;4570000557;1400946059;G4_FLOG_RF1_MEMB_05;G00018;2014;000946059;0000946059
00946061;4570000557;1400946061;G4_FLOG_RF1_MEMB_05;G00018;2014;000946061;0000946061
00946062;4570000557;1400946062;G4_FLOG_RF1_MEMB_05;G00018;2014;000946062;0000946062
00946064;4570000557;1400946064;G4_FLOG_RF1_MEMB_05;G00018;2014;000946064;0000946064
00946067;4570000557;1400946067;G4_FLOG_RF1_MEMB_05;G00018;2014;000946067;0000946067
00946068;4570000557;1400946068;G4_FLOG_RF1_MEMB_05;G00018;2014;000946068;0000946068
00946069;4570000557;1400946069;G4_FLOG_RF1_MEMB_05;G00018;2014;000946069;0000946069
00946070;4570000557;1400946070;G4_FLOG_RF1_MEMB_05;G00018;2014;000946070;0000946070
00946075;4570000557;1400946075;G4_FLOG_RF1_MEMB_05;G00018;2014;000946075;0000946075
00946078;4570000557;1400946078;G4_FLOG_RF1_MEMB_05;G00018;2014;000946078;0000946078
00946080;4570000557;1400946080;G4_FLOG_RF1_MEMB_05;G00018;2014;000946080;0000946080
00946082;4570000557;1400946082;G4_FLOG_RF1_MEMB_05;G00018;2014;000946082;0000946082
00946083;4570000557;1400946083;G4_FLOG_RF1_MEMB_05;G00018;2014;000946083;0000946083
00946084;4570000557;1400946084;G4_FLOG_RF1_MEMB_05;G00018;2014;000946084;0000946084
00946086;4570000557;1400946086;G4_FLOG_RF1_MEMB_05;G00018;2014;000946086;0000946086
00946087;4570000557;1400946087;G4_FLOG_RF1_MEMB_05;G00018;2014;000946087;0000946087
00946092;4570000557;1400946092;G4_FLOG_RF1_MEMB_05;G00018;2014;000946092;0000946092
00946093;4570000557;1400946093;G4_FLOG_RF1_MEMB_05;G00018;2014;000946093;0000946093
00946096;4570000557;1400946096;G4_FLOG_RF1_MEMB_05;G00018;2014;000946096;0000946096
00946098;4570000557;1400946098;G4_FLOG_RF1_MEMB_05;G00018;2014;000946098;0000946098
00946101;4570000557;1400946101;G4_FLOG_RF1_MEMB_05;G00018;2014;000946101;0000946101
00946105;4570000557;1400946105;G4_FLOG_RF1_MEMB_05;G00018;2014;000946105;0000946105
00946106;4570000557;1400946106;G4_FLOG_RF1_MEMB_05;G00018;2014;000946106;0000946106
00946109;4570000557;1400946109;G4_FLOG_RF1_MEMB_05;G00018;2014;000946109;0000946109
00946110;4570000557;1400946110;G4_FLOG_RF1_MEMB_05;G00018;2014;000946110;0000946110
00946111;4570000557;1400946111;G4_FLOG_RF1_MEMB_05;G00018;2014;000946111;0000946111
00946133;4570000557;1400946133;G4_FLOG_RF1_MEMB_05;G00018;2014;000946133;0000946133
00946136;4570000557;1400946136;G4_FLOG_RF1_MEMB_05;G00018;2014;000946136;0000946136
00946138;4570000557;1400946138;G4_FLOG_RF1_MEMB_05;G00018;2014;000946138;0000946138
00946144;4570000557;1400946144;G4_FLOG_RF1_MEMB_05;G00018;2014;000946144;0000946144
00946145;4570000557;1400946145;G4_FLOG_RF1_MEMB_05;G00018;2014;000946145;0000946145
00946147;4570000557;1400946147;G4_FLOG_RF1_MEMB_05;G00018;2014;000946147;0000946147
00946149;4570000557;1400946149;G4_FLOG_RF1_MEMB_05;G00018;2014;000946149;0000946149
00946150;4570000557;1400946150;G4_FLOG_RF1_MEMB_05;G00018;2014;000946150;0000946150
00946151;4570000557;1400946151;G4_FLOG_RF1_MEMB_05;G00018;2014;000946151;0000946151
00946154;4570000557;1400946154;G4_FLOG_RF1_MEMB_05;G00018;2014;000946154;0000946154
00946158;4570000557;1400946158;G4_FLOG_RF1_MEMB_05;G00018;2014;000946158;0000946158
00946159;4570000557;1400946159;G4_FLOG_RF1_MEMB_05;G00018;2014;000946159;0000946159
00946160;4570000557;1400946160;G4_FLOG_RF1_MEMB_05;G00018;2014;000946160;0000946160
00946162;4570000557;1400946162;G4_FLOG_RF1_MEMB_05;G00018;2014;000946162;0000946162
00946165;4570000557;1400946165;G4_FLOG_RF1_MEMB_05;G00018;2014;000946165;0000946165
00946166;4570000557;1400946166;G4_FLOG_RF1_MEMB_05;G00018;2014;000946166;0000946166
00946168;4570000557;1400946168;G4_FLOG_RF1_MEMB_05;G00018;2014;000946168;0000946168
00946170;4570000557;1400946170;G4_FLOG_RF1_MEMB_05;G00018;2014;000946170;0000946170
00946172;4570000557;1400946172;G4_FLOG_RF1_MEMB_05;G00018;2014;000946172;0000946172
00946173;4570000557;1400946173;G4_FLOG_RF1_MEMB_05;G00018;2014;000946173;0000946173
00946196;4570000557;1400946196;G4_FLOG_RF1_MEMB_05;G00018;2014;000946196;0000946196
00946197;4570000557;1400946197;G4_FLOG_RF1_MEMB_05;G00018;2014;000946197;0000946197
00946202;4570000557;1400946202;G4_FLOG_RF1_MEMB_05;G00018;2014;000946202;0000946202
00946204;4570000557;1400946204;G4_FLOG_RF1_MEMB_05;G00018;2014;000946204;0000946204
00946220;4570000557;1400946220;G4_FLOG_RF1_MEMB_05;G00018;2014;000946220;0000946220
00946238;4570000557;1400946238;G4_FLOG_RF1_MEMB_05;G00018;2014;000946238;0000946238
00949361;4570000557;1400949361;G4_FLOG_RF1_MEMB_05;G00018;2014;000949361;0000949361
00949363;4570000557;1400949363;G4_FLOG_RF1_MEMB_05;G00018;2014;000949363;0000949363
00949366;4570000557;1400949366;G4_FLOG_RF1_MEMB_05;G00018;2014;000949366;0000949366
00949367;4570000557;1400949367;G4_FLOG_RF1_MEMB_05;G00018;2014;000949367;0000949367
00949368;4570000557;1400949368;G4_FLOG_RF1_MEMB_05;G00018;2014;000949368;0000949368
00949369;4570000557;1400949369;G4_FLOG_RF1_MEMB_05;G00018;2014;000949369;0000949369
00949370;4570000557;1400949370;G4_FLOG_RF1_MEMB_05;G00018;2014;000949370;0000949370
00949371;4570000557;1400949371;G4_FLOG_RF1_MEMB_05;G00018;2014;000949371;0000949371
00949372;4570000557;1400949372;G4_FLOG_RF1_MEMB_05;G00018;2014;000949372;0000949372
00949374;4570000557;1400949374;G4_FLOG_RF1_MEMB_05;G00018;2014;000949374;0000949374
00949376;4570000557;1400949376;G4_FLOG_RF1_MEMB_05;G00018;2014;000949376;0000949376
00949379;4570000557;1400949379;G4_FLOG_RF1_MEMB_05;G00018;2014;000949379;0000949379
00949380;4570000557;1400949380;G4_FLOG_RF1_MEMB_05;G00018;2014;000949380;0000949380
00949383;4570000557;1400949383;G4_FLOG_RF1_MEMB_05;G00018;2014;000949383;0000949383
00949385;4570000557;1400949385;G4_FLOG_RF1_MEMB_05;G00018;2014;000949385;0000949385
00949386;4570000557;1400949386;G4_FLOG_RF1_MEMB_05;G00018;2014;000949386;0000949386
00949390;4570000557;1400949390;G4_FLOG_RF1_MEMB_05;G00018;2014;000949390;0000949390
00949391;4570000557;1400949391;G4_FLOG_RF1_MEMB_05;G00018;2014;000949391;0000949391
00949393;4570000557;1400949393;G4_FLOG_RF1_MEMB_05;G00018;2014;000949393;0000949393
00949395;4570000557;1400949395;G4_FLOG_RF1_MEMB_05;G00018;2014;000949395;0000949395
00949397;4570000557;1400949397;G4_FLOG_RF1_MEMB_05;G00018;2014;000949397;0000949397
00949398;4570000557;1400949398;G4_FLOG_RF1_MEMB_05;G00018;2014;000949398;0000949398
00949400;4570000557;1400949400;G4_FLOG_RF1_MEMB_05;G00018;2014;000949400;0000949400
00949402;4570000557;1400949402;G4_FLOG_RF1_MEMB_05;G00018;2014;000949402;0000949402
00949404;4570000557;1400949404;G4_FLOG_RF1_MEMB_05;G00018;2014;000949404;0000949404
00949407;4570000557;1400949407;G4_FLOG_RF1_MEMB_05;G00018;2014;000949407;0000949407
00949408;4570000557;1400949408;G4_FLOG_RF1_MEMB_05;G00018;2014;000949408;0000949408
00949409;4570000557;1400949409;G4_FLOG_RF1_MEMB_05;G00018;2014;000949409;0000949409
00949412;4570000557;1400949412;G4_FLOG_RF1_MEMB_05;G00018;2014;000949412;0000949412
00949413;4570000557;1400949413;G4_FLOG_RF1_MEMB_05;G00018;2014;000949413;0000949413
00949414;4570000557;1400949414;G4_FLOG_RF1_MEMB_05;G00018;2014;000949414;0000949414
00949415;4570000557;1400949415;G4_FLOG_RF1_MEMB_05;G00018;2014;000949415;0000949415
00949416;4570000557;1400949416;G4_FLOG_RF1_MEMB_05;G00018;2014;000949416;0000949416
00949417;4570000557;1400949417;G4_FLOG_RF1_MEMB_05;G00018;2014;000949417;0000949417
00949418;4570000557;1400949418;G4_FLOG_RF1_MEMB_05;G00018;2014;000949418;0000949418
00949419;4570000557;1400949419;G4_FLOG_RF1_MEMB_05;G00018;2014;000949419;0000949419
00949420;4570000557;1400949420;G4_FLOG_RF1_MEMB_05;G00018;2014;000949420;0000949420
00949421;4570000557;1400949421;G4_FLOG_RF1_MEMB_05;G00018;2014;000949421;0000949421
00949422;4570000557;1400949422;G4_FLOG_RF1_MEMB_05;G00018;2014;000949422;0000949422
00949425;4570000557;1400949425;G4_FLOG_RF1_MEMB_05;G00018;2014;000949425;0000949425
00949427;4570000557;1400949427;G4_FLOG_RF1_MEMB_05;G00018;2014;000949427;0000949427
00949428;4570000557;1400949428;G4_FLOG_RF1_MEMB_05;G00018;2014;000949428;0000949428
00949435;4570000557;1400949435;G4_FLOG_RF1_MEMB_05;G00018;2014;000949435;0000949435
00949436;4570000557;1400949436;G4_FLOG_RF1_MEMB_05;G00018;2014;000949436;0000949436
00949441;4570000557;1400949441;G4_FLOG_RF1_MEMB_05;G00018;2014;000949441;0000949441
00949451;4570000557;1400949451;G4_FLOG_RF1_MEMB_05;G00018;2014;000949451;0000949451
00949452;4570000557;1400949452;G4_FLOG_RF1_MEMB_05;G00018;2014;000949452;0000949452
00949479;4570000557;1400949479;G4_FLOG_RF1_MEMB_05;G00018;2014;000949479;0000949479
00949488;4570000557;1400949488;G4_FLOG_RF1_MEMB_05;G00018;2014;000949488;0000949488
00949501;4570000557;1400949501;G4_FLOG_RF1_MEMB_05;G00018;2014;000949501;0000949501
00949502;4570000557;1400949502;G4_FLOG_RF1_MEMB_05;G00018;2014;000949502;0000949502
00949504;4570000557;1400949504;G4_FLOG_RF1_MEMB_05;G00018;2014;000949504;0000949504
00949506;4570000557;1400949506;G4_FLOG_RF1_MEMB_05;G00018;2014;000949506;0000949506
00949511;4570000557;1400949511;G4_FLOG_RF1_MEMB_05;G00018;2014;000949511;0000949511
00949513;4570000557;1400949513;G4_FLOG_RF1_MEMB_05;G00018;2014;000949513;0000949513
00949514;4570000557;1400949514;G4_FLOG_RF1_MEMB_05;G00018;2014;000949514;0000949514
00949516;4570000557;1400949516;G4_FLOG_RF1_MEMB_05;G00018;2014;000949516;0000949516
00949517;4570000557;1400949517;G4_FLOG_RF1_MEMB_05;G00018;2014;000949517;0000949517
00949518;4570000557;1400949518;G4_FLOG_RF1_MEMB_05;G00018;2014;000949518;0000949518
00949519;4570000557;1400949519;G4_FLOG_RF1_MEMB_05;G00018;2014;000949519;0000949519
00949523;4570000557;1400949523;G4_FLOG_RF1_MEMB_05;G00018;2014;000949523;0000949523
00949524;4570000557;1400949524;G4_FLOG_RF1_MEMB_05;G00018;2014;000949524;0000949524
00949526;4570000557;1400949526;G4_FLOG_RF1_MEMB_05;G00018;2014;000949526;0000949526
00949529;4570000557;1400949529;G4_FLOG_RF1_MEMB_05;G00018;2014;000949529;0000949529
00949533;4570000557;1400949533;G4_FLOG_RF1_MEMB_05;G00018;2014;000949533;0000949533
00949534;4570000557;1400949534;G4_FLOG_RF1_MEMB_05;G00018;2014;000949534;0000949534
00949538;4570000557;1400949538;G4_FLOG_RF1_MEMB_05;G00018;2014;000949538;0000949538
00949541;4570000557;1400949541;G4_FLOG_RF1_MEMB_05;G00018;2014;000949541;0000949541
00949542;4570000557;1400949542;G4_FLOG_RF1_MEMB_05;G00018;2014;000949542;0000949542
00949548;4570000557;1400949548;G4_FLOG_RF1_MEMB_05;G00018;2014;000949548;0000949548
00949573;4570000557;1400949573;G4_FLOG_RF1_MEMB_05;G00018;2014;000949573;0000949573
00949577;4570000557;1400949577;G4_FLOG_RF1_MEMB_05;G00018;2014;000949577;0000949577
00949579;4570000557;1400949579;G4_FLOG_RF1_MEMB_05;G00018;2014;000949579;0000949579
00949584;4570000557;1400949584;G4_FLOG_RF1_MEMB_05;G00018;2014;000949584;0000949584
00949587;4570000557;1400949587;G4_FLOG_RF1_MEMB_05;G00018;2014;000949587;0000949587
00949588;4570000557;1400949588;G4_FLOG_RF1_MEMB_05;G00018;2014;000949588;0000949588
00949589;4570000557;1400949589;G4_FLOG_RF1_MEMB_05;G00018;2014;000949589;0000949589
00949595;4570000557;1400949595;G4_FLOG_RF1_MEMB_05;G00018;2014;000949595;0000949595
00949597;4570000557;1400949597;G4_FLOG_RF1_MEMB_05;G00018;2014;000949597;0000949597
00949599;4570000557;1400949599;G4_FLOG_RF1_MEMB_05;G00018;2014;000949599;0000949599
00949602;4570000557;1400949602;G4_FLOG_RF1_MEMB_05;G00018;2014;000949602;0000949602
00949603;4570000557;1400949603;G4_FLOG_RF1_MEMB_05;G00018;2014;000949603;0000949603
00949606;4570000557;1400949606;G4_FLOG_RF1_MEMB_05;G00018;2014;000949606;0000949606
00949608;4570000557;1400949608;G4_FLOG_RF1_MEMB_05;G00018;2014;000949608;0000949608
00949611;4570000557;1400949611;G4_FLOG_RF1_MEMB_05;G00018;2014;000949611;0000949611
00949613;4570000557;1400949613;G4_FLOG_RF1_MEMB_05;G00018;2014;000949613;0000949613
00949616;4570000557;1400949616;G4_FLOG_RF1_MEMB_05;G00018;2014;000949616;0000949616
00949617;4570000557;1400949617;G4_FLOG_RF1_MEMB_05;G00018;2014;000949617;0000949617
